"URL","Reference_id","Method","Evaluation","EC value","Enzyme","Reaction","K","Temp","Ionic strength","pH","enthalpy","enthalpy","enthalpy","m(KCl,mol.kg-3)","c(KCl,mol dm-3)","m(KCl,mol.kg-1)","c(Na+,mol dm-3)","c(NaCl,mol dm-3)","c(MnCl2,mol dm-3)","c(MgCl2)","c(MnSO4,mol dm-3)","c c(Mg2+,mol dm-3)","c(MgSO4,mol dm-3)","m(MgCl2,mol.kg-1)","c(CaCl2,mol dm-3)","c(ZnCl2,mol dm-3)","c(Mg)tot(mol dm-3)","c(MgCl2,mol dm-3)","c(Mg2+,mol dm-3)","c(MnSO4)","pMn","pMg","c(total substrate,mol dm-3)","c(nucleotide)tot(mol dm-3)","x(cosolvent)","cosolvent","salt","c(salt,mol dm-3)","c(Tris,mol dm-3)",,"c(spermidine,mol dm-3)","c(phosphate,mol dm-3)","c(orthophosphate)","c(orthophosphate,mol dm-3)","c(tetra-n-propylammonium+,mol dm-3)","buffer","buffer(mol dm-3)","Buffer",,1
"enzyme_data1.pl?col=4.&T1=57WOL/BAL_1173","57WOL/BAL","spectrophotometry","A","4.2.1.11","phosphopyruvate hydratase","2-phospho-D-glycerate(aq) = phosphoenolpyruvate(aq) + H2O(l)",4.7,298.15,,7.38,,,,,0.4,,,,,,0,,0.008,,,,,,,,,,,,,,,,,,,,,,,,,"imidazole (0.05 mol dm-3)",,4677
"enzyme_data1.pl?col=4.&T1=57WOL/BAL_1173","57WOL/BAL","spectrophotometry","A","4.2.1.11","phosphopyruvate hydratase","2-phospho-D-glycerate(aq) = phosphoenolpyruvate(aq) + H2O(l)",5.25,298.15,,7.88,,,,,0.4,,,,,,0,,0.008,,,,,,,,,,,,,,,,,,,,,,,,,"imidazole (0.05 mol dm-3)",,4678
"enzyme_data1.pl?col=4.&T1=57WOL/BAL_1173","57WOL/BAL","spectrophotometry","A","4.2.1.11","phosphopyruvate hydratase","2-phospho-D-glycerate(aq) = phosphoenolpyruvate(aq) + H2O(l)",4.8,298.15,,7.16,,,,,0.4,,,,,,0,,0.008,,,,,,,,,,,,,,,,,,,,,,,,,"imidazole (0.05 mol dm-3)",,4679
"enzyme_data1.pl?col=4.&T1=57WOL/BAL_1173","57WOL/BAL","spectrophotometry","A","4.2.1.11","phosphopyruvate hydratase","2-phospho-D-glycerate(aq) = phosphoenolpyruvate(aq) + H2O(l)",5.25,298.15,,8.25,,,,,0.4,,,,,,0,,0.008,,,,,,,,,,,,,,,,,,,,,,,,,"imidazole (0.05 mol dm-3)",,4680
"enzyme_data1.pl?col=4.&T1=57WOL/BAL_1173","57WOL/BAL","spectrophotometry","A","4.2.1.11","phosphopyruvate hydratase","2-phospho-D-glycerate(aq) = phosphoenolpyruvate(aq) + H2O(l)",5.28,307.5,,7.5,,,,,0.4,,,,,,0,,0.008,,,,,,,,,,,,,,,,,,,,,,,,,"imidazole (0.05 mol dm-3)",,4681
"enzyme_data1.pl?col=4.&T1=57WOL/BAL_1173","57WOL/BAL","spectrophotometry","A","4.2.1.11","phosphopyruvate hydratase","2-phospho-D-glycerate(aq) = phosphoenolpyruvate(aq) + H2O(l)",5.05,298.15,,8.25,,,,,0.4,,,,,,0,,0.008,,,,,,,,,,,,,,,,,,,,,,,,,"imidazole (0.05 mol dm-3)",,4682
"enzyme_data1.pl?col=4.&T1=57WOL/BAL_1173","57WOL/BAL","spectrophotometry","A","4.2.1.11","phosphopyruvate hydratase","2-phospho-D-glycerate(aq) = phosphoenolpyruvate(aq) + H2O(l)",3.78,298.15,,6.43,,,,,0.4,,,,,,0,,0.008,,,,,,,,,,,,,,,,,,,,,,,,,"imidazole (0.05 mol dm-3)",,4683
"enzyme_data1.pl?col=4.&T1=57WOL/BAL_1173","57WOL/BAL","spectrophotometry","A","4.2.1.11","phosphopyruvate hydratase","2-phospho-D-glycerate(aq) = phosphoenolpyruvate(aq) + H2O(l)",4.24,298.15,,6.84,,,,,0.4,,,,,,0,,0.008,,,,,,,,,,,,,,,,,,,,,,,,,"imidazole (0.05 mol dm-3)",,4684
"enzyme_data1.pl?col=4.&T1=57WOL/BAL_1173","57WOL/BAL","spectrophotometry","A","4.2.1.11","phosphopyruvate hydratase","2-phospho-D-glycerate(aq) = phosphoenolpyruvate(aq) + H2O(l)",4.97,298.15,,7.16,,,,,0.4,,,,,,0,,0.008,,,,,,,,,,,,,,,,,,,,,,,,,"imidazole (0.05 mol dm-3)",,4685
"enzyme_data1.pl?col=4.&T1=57WOL/BAL_1173","57WOL/BAL","spectrophotometry","A","4.2.1.11","phosphopyruvate hydratase","2-phospho-D-glycerate(aq) = phosphoenolpyruvate(aq) + H2O(l)",5.25,298.15,,7.85,,,,,0.4,,,,,,0,,0.008,,,,,,,,,,,,,,,,,,,,,,,,,"imidazole (0.05 mol dm-3)",,4686
"enzyme_data1.pl?col=4.&T1=57WOL/BAL_1173","57WOL/BAL","spectrophotometry","A","4.2.1.11","phosphopyruvate hydratase","2-phospho-D-glycerate(aq) = phosphoenolpyruvate(aq) + H2O(l)",2.76,298.15,,6.13,,,,,0.4,,,,,,0,,0.008,,,,,,,,,,,,,,,,,,,,,,,,,"imidazole (0.05 mol dm-3)",,4687
"enzyme_data1.pl?col=4.&T1=57WOL/BAL_1173","57WOL/BAL","spectrophotometry","A","4.2.1.11","phosphopyruvate hydratase","2-phospho-D-glycerate(aq) = phosphoenolpyruvate(aq) + H2O(l)",3.27,298.15,,8.08,,,,,0,,,,,,0.005,,0,,,,,,,,,,,,,,,,,,,,,,,,,"imidazole (0.05 mol dm-3)",,4688
"enzyme_data1.pl?col=4.&T1=57WOL/BAL_1173","57WOL/BAL","spectrophotometry","A","4.2.1.11","phosphopyruvate hydratase","2-phospho-D-glycerate(aq) = phosphoenolpyruvate(aq) + H2O(l)",2.65,298.15,,6,,,,,0,,,,,,0,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,"imidazole (0.05 mol dm-3)",,4689
"enzyme_data1.pl?col=4.&T1=57WOL/BAL_1173","57WOL/BAL","spectrophotometry","A","4.2.1.11","phosphopyruvate hydratase","2-phospho-D-glycerate(aq) = phosphoenolpyruvate(aq) + H2O(l)",3.89,298.15,,7.28,,,,,0,,,,,,0.001,,0,,,,,,,,,,,,,,,,,,,,,,,,,"imidazole (0.05 mol dm-3)",,4690
"enzyme_data1.pl?col=4.&T1=57WOL/BAL_1173","57WOL/BAL","spectrophotometry","A","4.2.1.11","phosphopyruvate hydratase","2-phospho-D-glycerate(aq) = phosphoenolpyruvate(aq) + H2O(l)",3.16,298.15,,6.9,,,,,0,,,,,,0.005,,0,,,,,,,,,,,,,,,,,,,,,,,,,"imidazole (0.05 mol dm-3)",,4691
"enzyme_data1.pl?col=4.&T1=57WOL/BAL_1173","57WOL/BAL","spectrophotometry","A","4.2.1.11","phosphopyruvate hydratase","2-phospho-D-glycerate(aq) = phosphoenolpyruvate(aq) + H2O(l)",2.55,298.15,,6.13,,,,,0.4,,,,,,0,,0.008,,,,,,,,,,,,,,,,,,,,,,,,,"imidazole (0.05 mol dm-3)",,4692
"enzyme_data1.pl?col=4.&T1=57WOL/BAL_1173","57WOL/BAL","spectrophotometry","A","4.2.1.11","phosphopyruvate hydratase","2-phospho-D-glycerate(aq) = phosphoenolpyruvate(aq) + H2O(l)",2.32,298.15,,5.92,,,,,0,,,,,,0.005,,0,,,,,,,,,,,,,,,,,,,,,,,,,"imidazole (0.05 mol dm-3)",,4693
"enzyme_data1.pl?col=4.&T1=57WOL/BAL_1173","57WOL/BAL","spectrophotometry","A","4.2.1.11","phosphopyruvate hydratase","2-phospho-D-glycerate(aq) = phosphoenolpyruvate(aq) + H2O(l)",2.5,298.15,,6,,,,,0,,,,,,0,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,"imidazole (0.05 mol dm-3)",,4694
"enzyme_data1.pl?col=5.&T1=57WOL/BAL_1173","57WOL/BAL","spectrophotometry","A","4.2.1.11","phosphopyruvate hydratase","2-phospho-D-glycerate(aq) = phosphoenolpyruvate(aq) + H2O(l)",2.5,298.15,,6,,,,,0,,,,,,0,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,"imidazole (0.05 mol dm-3)",,4695
"enzyme_data1.pl?col=5.&T1=57WOL/BAL_1173","57WOL/BAL","spectrophotometry","A","4.2.1.11","phosphopyruvate hydratase","2-phospho-D-glycerate(aq) = phosphoenolpyruvate(aq) + H2O(l)",5.25,298.15,,7.94,,,,,0.4,,,,,,0,,0.008,,,,,,,,,,,,,,,,,,,,,,,,,"imidazole (0.05 mol dm-3)",,4696
"enzyme_data1.pl?col=1.&T1=64LOW/PAS_1174","64LOW/PAS","fluorimetry","A","4.2.1.11","phosphopyruvate hydratase","2-phospho-D-glycerate(aq) = phosphoenolpyruvate(aq) + H2O(l)",4.6,311.15,,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"imidazole (0.020 mol dm-3)",,4697
"enzyme_data1.pl?col=1.&T1=41WAR/CHR_1171","41WAR/CHR","spectrophotometry","C","4.2.1.11","phosphopyruvate hydratase","2-phospho-D-glycerate(aq) = phosphoenolpyruvate(aq) + H2O(l)",1.43,293.15,,7.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"bicarbonate and phosphate",,4698
"enzyme_data1.pl?col=1.&T1=49MEY/OES_1172","49MEY/OES","chemical analysis and radioactivity","C","4.2.1.11","phosphopyruvate hydratase","2-phospho-D-glycerate(aq) = phosphoenolpyruvate(aq) + H2O(l)",2.9,297.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"bicarbonate",,4699
"enzyme_data1.pl?col=1.&T1=35AKA_1170","35AKA",,"C","4.2.1.11","phosphopyruvate hydratase","2-phospho-D-glycerate(aq) = phosphoenolpyruvate(aq) + H2O(l)",2.3,301.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4700
"enzyme_data1.pl?col=1.&T1=34LOH/MEY_1169","34LOH/MEY","chemical analysis","C","4.2.1.11","phosphopyruvate hydratase","2-phospho-D-glycerate(aq) = phosphoenolpyruvate(aq) + H2O(l)",0.39,293.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4701
"enzyme_data1.pl?col=1.&T1=34LOH/MEY_1169","34LOH/MEY","chemical analysis","C","4.2.1.11","phosphopyruvate hydratase","2-phospho-D-glycerate(aq) = phosphoenolpyruvate(aq) + H2O(l)",0.7,333.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4702
"enzyme_data1.pl?col=1.&T1=34LOH/MEY_1169","34LOH/MEY","chemical analysis","C","4.2.1.11","phosphopyruvate hydratase","2-phospho-D-glycerate(aq) = phosphoenolpyruvate(aq) + H2O(l)",0.33,273.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4703
"enzyme_data1.pl?col=1.&T1=34LOH/MEY_1169","34LOH/MEY","chemical analysis","C","4.2.1.11","phosphopyruvate hydratase","2-phospho-D-glycerate(aq) = phosphoenolpyruvate(aq) + H2O(l)",0.54,313.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4704
"enzyme_data1.pl?col=1.&T1=75GRI/CAR_1396","75GRI/CAR","polarimetry and spectrophotometry","C","5.4.2.1","phosphoglycerate mutase","2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq)",6.3,303.15,,"~5.6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tris (0.033 mol dm-3) + HCl",,4705
"enzyme_data1.pl?col=1.&T1=75GRI/CAR_1396","75GRI/CAR","polarimetry and spectrophotometry","C","5.4.2.1","phosphoglycerate mutase","2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq)",5,310.15,,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tris (0.033 mol dm-3) + HCl",,4706
"enzyme_data1.pl?col=1.&T1=75GRI/CAR_1396","75GRI/CAR","polarimetry and spectrophotometry","C","5.4.2.1","phosphoglycerate mutase","2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq)",5.1,298.15,,"~6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tris (0.033 mol dm-3) + HCl",,4707
"enzyme_data1.pl?col=1.&T1=62GRI_1393","62GRI","spectrophotometry","C","5.4.2.1","phosphoglycerate mutase","2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq)",6.1,303.15,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tris (0.033 mol dm-3) + HCl",,4708
"enzyme_data1.pl?col=1.&T1=71BRI/CLA_1517","71BRI/CLA","radioactivity","C","5.4.2.1","phosphoglycerate mutase","2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq)",11.9,298.15,,7.4,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,"Tris",,4709
"enzyme_data1.pl?col=1.&T1=88GAU_1536","88GAU","spectrophotometry","B","5.4.2.1","phosphoglycerate mutase","2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq)",2.8,298.15,,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"triethanolamine (0.050 mol dm-3)",,4710
"enzyme_data1.pl?col=1.&T1=78ROS/DUB_1604","78ROS/DUB","radioactivity","C","5.4.2.1","phosphoglycerate mutase","2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq)",12.7,298.15,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tes (0.050 mol dm-3)",,4711
"enzyme_data1.pl?col=1.&T1=74CLA/BIR_1395","74CLA/BIR","spectrophotometry","A","5.4.2.1","phosphoglycerate mutase","2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq)",8.65,303.15,0.065,5.42,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,"maleate (0.0333 mol dm-3)",,"sodium maleate; imidazole + HNO3; and Tris + HCl",,4712
"enzyme_data1.pl?col=1.&T1=74CLA/BIR_1395","74CLA/BIR","spectrophotometry","A","5.4.2.1","phosphoglycerate mutase","2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq)",10.5,303.15,0.065,6.45,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,"imidazole (0.0333 mol dm-3)",,"sodium maleate; imidazole + HNO3; and Tris + HCl",,4713
"enzyme_data1.pl?col=1.&T1=74CLA/BIR_1395","74CLA/BIR","spectrophotometry","A","5.4.2.1","phosphoglycerate mutase","2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq)",11.59,303.15,0.065,7.5,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,"Tris (0.0333 mol dm-3)",,"sodium maleate; imidazole + HNO3; and Tris + HCl",,4714
"enzyme_data1.pl?col=1.&T1=74CLA/BIR_1395","74CLA/BIR","spectrophotometry","A","5.4.2.1","phosphoglycerate mutase","2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq)",11.65,303.15,0.065,7.89,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,"Tris (0.0333 mol dm-3)",,"sodium maleate; imidazole + HNO3; and Tris + HCl",,4715
"enzyme_data1.pl?col=1.&T1=74CLA/BIR_1395","74CLA/BIR","spectrophotometry","A","5.4.2.1","phosphoglycerate mutase","2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq)",9.81,293.15,0.065,6.22,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,"imidazole (0.0333 mol dm-3)",,"sodium maleate; imidazole + HNO3; and Tris + HCl",,4716
"enzyme_data1.pl?col=1.&T1=74CLA/BIR_1395","74CLA/BIR","spectrophotometry","A","5.4.2.1","phosphoglycerate mutase","2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq)",11.28,293.15,0.065,7.24,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,"Tris (0.0333 mol dm-3)",,"sodium maleate; imidazole + HNO3; and Tris + HCl",,4717
"enzyme_data1.pl?col=1.&T1=74CLA/BIR_1395","74CLA/BIR","spectrophotometry","A","5.4.2.1","phosphoglycerate mutase","2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq)",11.74,293.15,0.065,8.06,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,"Tris (0.0333 mol dm-3)",,"sodium maleate; imidazole + HNO3; and Tris + HCl",,4718
"enzyme_data1.pl?col=1.&T1=74CLA/BIR_1395","74CLA/BIR","spectrophotometry","A","5.4.2.1","phosphoglycerate mutase","2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq)",11.3,303.15,0.046,7.4,,,,,,,,,,,,,,,,,,0.0453,,,,,,,,,,,,,,,,,,"Tris (0.0167 mol dm-3)",,"sodium maleate; imidazole + HNO3; and Tris + HCl",,4719
"enzyme_data1.pl?col=1.&T1=74CLA/BIR_1395","74CLA/BIR","spectrophotometry","A","5.4.2.1","phosphoglycerate mutase","2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq)",11.31,303.15,0.032,7.4,,,,,,,,,,,,,,,,,,0.0333,,,,,,,,,,,,,,,,,,"Tris (0.0167 mol dm-3)",,"sodium maleate; imidazole + HNO3; and Tris + HCl",,4720
"enzyme_data1.pl?col=1.&T1=74CLA/BIR_1395","74CLA/BIR","spectrophotometry","A","5.4.2.1","phosphoglycerate mutase","2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq)",11.64,303.15,0.059,7.4,,,,,,,,,,,,,,,,,,0.0453,,,,,,,,,,,,,,,,,,"Tris (0.0167 mol dm-3)",,"sodium maleate; imidazole + HNO3; and Tris + HCl",,4721
"enzyme_data1.pl?col=1.&T1=74CLA/BIR_1395","74CLA/BIR","spectrophotometry","A","5.4.2.1","phosphoglycerate mutase","2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq)",10.45,303.15,0.3,7.45,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,"Tris (0.0333 mol dm-3)",,"sodium maleate; imidazole + HNO3; and Tris + HCl",,4722
"enzyme_data1.pl?col=1.&T1=74CLA/BIR_1395","74CLA/BIR","spectrophotometry","A","5.4.2.1","phosphoglycerate mutase","2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq)",11.36,303.15,0.038,7.4,,,,,,,,,,,,,,,,,,0.0333,,,,,,,,,,,,,,,,,,"Tris (0.0167 mol dm-3)",,"sodium maleate; imidazole + HNO3; and Tris + HCl",,4723
"enzyme_data1.pl?col=1.&T1=74CLA/BIR_1395","74CLA/BIR","spectrophotometry","A","5.4.2.1","phosphoglycerate mutase","2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq)",10.02,303.15,0.065,6.2,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,"imidazole (0.0333 mol dm-3)",,"sodium maleate; imidazole + HNO3; and Tris + HCl",,4724
"enzyme_data1.pl?col=1.&T1=74CLA/BIR_1395","74CLA/BIR","spectrophotometry","A","5.4.2.1","phosphoglycerate mutase","2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq)",11.4,303.15,0.065,7.1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,"Tris (0.0333 mol dm-3)",,"sodium maleate; imidazole + HNO3; and Tris + HCl",,4725
"enzyme_data1.pl?col=1.&T1=74CLA/BIR_1395","74CLA/BIR","spectrophotometry","A","5.4.2.1","phosphoglycerate mutase","2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq)",10.72,303.15,0.065,6.66,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,"Tris (0.0333 mol dm-3)",,"sodium maleate; imidazole + HNO3; and Tris + HCl",,4726
"enzyme_data1.pl?col=1.&T1=74CLA/BIR_1395","74CLA/BIR","spectrophotometry","A","5.4.2.1","phosphoglycerate mutase","2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq)",11.14,303.15,0.3,7.8,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,"Tris (0.0333 mol dm-3)",,"sodium maleate; imidazole + HNO3; and Tris + HCl",,4727
"enzyme_data1.pl?col=1.&T1=74CLA/BIR_1395","74CLA/BIR","spectrophotometry","A","5.4.2.1","phosphoglycerate mutase","2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq)",11.11,303.15,0.085,7.4,,,,,,,,,,,,,,,,,,0.0453,,,,,,,,,,,,,,,,,,"Tris (0.0167 mol dm-3)",,"sodium maleate; imidazole + HNO3; and Tris + HCl",,4728
"enzyme_data1.pl?col=1.&T1=74CLA/BIR_1395","74CLA/BIR","spectrophotometry","A","5.4.2.1","phosphoglycerate mutase","2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq)",10.43,303.15,0.3,7.01,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,"Tris (0.0333 mol dm-3)",,"sodium maleate; imidazole + HNO3; and Tris + HCl",,4729
"enzyme_data1.pl?col=1.&T1=74CLA/BIR_1395","74CLA/BIR","spectrophotometry","A","5.4.2.1","phosphoglycerate mutase","2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq)",11.47,303.15,0.3,8.12,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,"Tris (0.0333 mol dm-3)",,"sodium maleate; imidazole + HNO3; and Tris + HCl",,4730
"enzyme_data1.pl?col=1.&T1=74CLA/BIR_1395","74CLA/BIR","spectrophotometry","A","5.4.2.1","phosphoglycerate mutase","2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq)",10.84,303.15,0.3,7.55,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,"Tris (0.0333 mol dm-3)",,"sodium maleate; imidazole + HNO3; and Tris + HCl",,4731
"enzyme_data1.pl?col=1.&T1=74CLA/BIR_1395","74CLA/BIR","spectrophotometry","A","5.4.2.1","phosphoglycerate mutase","2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq)",11.1,303.15,0.3,7.89,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,"Tris (0.0333 mol dm-3)",,"sodium maleate; imidazole + HNO3; and Tris + HCl",,4732
"enzyme_data1.pl?col=2.&T1=74CLA/BIR_1395","74CLA/BIR","spectrophotometry","A","5.4.2.1","phosphoglycerate mutase","2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq)",11.1,303.15,0.3,7.89,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,"Tris (0.0333 mol dm-3)",,"sodium maleate; imidazole + HNO3; and Tris + HCl",,4733
"enzyme_data1.pl?col=2.&T1=74CLA/BIR_1395","74CLA/BIR","spectrophotometry","A","5.4.2.1","phosphoglycerate mutase","2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq)",10.06,303.15,0.3,6.97,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,"Tris (0.0333 mol dm-3)",,"sodium maleate; imidazole + HNO3; and Tris + HCl",,4734
"enzyme_data1.pl?col=1.&T1=82GUY_1398","82GUY","spectrophotometry","A","5.4.2.1","phosphoglycerate mutase","2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq)",10.6,311.15,0.25,6.86,,,,,,,,,,,,,,,,,,,0.00059,,,,,,,,,,,,,,,,,,,"potassium phosphate (0.025 mol dm-3)",,4735
"enzyme_data1.pl?col=1.&T1=82GUY_1398","82GUY","spectrophotometry","A","5.4.2.1","phosphoglycerate mutase","2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq)",11.3,311.15,0.25,6.83,,,,,,,,,,,,,,,,,,,0.0006,,,,,,,,,,,,,,,,,,,"potassium phosphate (0.025 mol dm-3)",,4736
"enzyme_data1.pl?col=1.&T1=82GUY_1398","82GUY","spectrophotometry","A","5.4.2.1","phosphoglycerate mutase","2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq)",10.5,311.15,0.25,6.66,,,,,,,,,,,,,,,,,,,0.0046,,,,,,,,,,,,,,,,,,,"potassium phosphate (0.025 mol dm-3)",,4737
"enzyme_data1.pl?col=1.&T1=82GUY_1398","82GUY","spectrophotometry","A","5.4.2.1","phosphoglycerate mutase","2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq)",10.6,311.15,0.25,6.65,,,,,,,,,,,,,,,,,,,0.0047,,,,,,,,,,,,,,,,,,,"potassium phosphate (0.025 mol dm-3)",,4738
"enzyme_data1.pl?col=1.&T1=82GUY_1398","82GUY","spectrophotometry","A","5.4.2.1","phosphoglycerate mutase","2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq)",10.3,311.15,0.25,6.79,,,,,,,,,,,,,,,,,,,0.0046,,,,,,,,,,,,,,,,,,,"potassium phosphate (0.025 mol dm-3)",,4739
"enzyme_data1.pl?col=1.&T1=82GUY_1398","82GUY","spectrophotometry","A","5.4.2.1","phosphoglycerate mutase","2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq)",10.8,311.15,0.25,6.57,,,,,,,,,,,,,,,,,,,0.0093,,,,,,,,,,,,,,,,,,,"potassium phosphate (0.025 mol dm-3)",,4740
"enzyme_data1.pl?col=1.&T1=82GUY_1398","82GUY","spectrophotometry","A","5.4.2.1","phosphoglycerate mutase","2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq)",10.8,311.15,0.25,6.68,,,,,,,,,,,,,,,,,,,0.009,,,,,,,,,,,,,,,,,,,"potassium phosphate (0.025 mol dm-3)",,4741
"enzyme_data1.pl?col=1.&T1=82GUY_1398","82GUY","spectrophotometry","A","5.4.2.1","phosphoglycerate mutase","2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq)",10.4,311.15,0.25,6.72,,,,,,,,,,,,,,,,,,,0.0092,,,,,,,,,,,,,,,,,,,"potassium phosphate (0.025 mol dm-3)",,4742
"enzyme_data1.pl?col=1.&T1=82GUY_1398","82GUY","spectrophotometry","A","5.4.2.1","phosphoglycerate mutase","2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq)",11,311.15,0.25,6.7,,,,,,,,,,,,,,,,,,,0.0092,,,,,,,,,,,,,,,,,,,"potassium phosphate (0.025 mol dm-3)",,4743
"enzyme_data1.pl?col=1.&T1=82GUY_1398","82GUY","spectrophotometry","A","5.4.2.1","phosphoglycerate mutase","2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq)",10.8,311.15,0.25,6.48,,,,,,,,,,,,,,,,,,,0.0144,,,,,,,,,,,,,,,,,,,"potassium phosphate (0.025 mol dm-3)",,4744
"enzyme_data1.pl?col=1.&T1=82GUY_1398","82GUY","spectrophotometry","A","5.4.2.1","phosphoglycerate mutase","2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq)",10.9,311.15,0.25,6.65,,,,,,,,,,,,,,,,,,,0.0141,,,,,,,,,,,,,,,,,,,"potassium phosphate (0.025 mol dm-3)",,4745
"enzyme_data1.pl?col=1.&T1=82GUY_1398","82GUY","spectrophotometry","A","5.4.2.1","phosphoglycerate mutase","2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq)",11.3,311.15,0.25,6.63,,,,,,,,,,,,,,,,,,,0.0142,,,,,,,,,,,,,,,,,,,"potassium phosphate (0.025 mol dm-3)",,4746
