url,reference_id,method,evaluation,ec,enzyme,kegg_reaction,reaction,K,T,I,pH,pMg,comment,Ktype
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=53BUR/STA_240,53BUR/STA,spectrophotometry,B,1.2.1.10,acetaldehyde dehydrogenase (acetylating),C00084 + C00010 + C00003 = C00024 + C00004,acetaldehyde(aq) + CoA(aq) + NAD(aq) = acetyl-CoA(aq) + NADH(aq),8200.0,298.15,0.049,7.8,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=53BUR/STA_240,53BUR/STA,spectrophotometry,B,1.2.1.10,acetaldehyde dehydrogenase (acetylating),C00084 + C00010 + C00003 = C00024 + C00004,acetaldehyde(aq) + CoA(aq) + NAD(aq) = acetyl-CoA(aq) + NADH(aq),7200.0,298.15,0.0476,7.89,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=53BUR/STA_240,53BUR/STA,spectrophotometry,B,1.2.1.10,acetaldehyde dehydrogenase (acetylating),C00084 + C00010 + C00003 = C00024 + C00004,acetaldehyde(aq) + CoA(aq) + NAD(aq) = acetyl-CoA(aq) + NADH(aq),2000.0,298.15,0.0625,7.3,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=55STA/BUR_241,55STA/BUR,,C,1.2.1.10,acetaldehyde dehydrogenase (acetylating),C00084 + C00010 + C00003 = C00024 + C00004,acetaldehyde(aq) + CoA(aq) + NAD(aq) = acetyl-CoA(aq) + NADH(aq),1200.0,298.15,0,7,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=67KEP/TOV_1280,67KEP/TOV,radioactivity,B,5.2.1.5,linoleate isomerase,C01595 = C04056,"9-cis,12-cis-octadecadienoate(aq) = 9-cis,11-trans-octadecadienoate(aq)",61.0,308.15,0.025,7,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=80SVE/MAR_1016,80SVE/MAR,spectrophotometry,B,3.5.1.11,penicillin amidase,,7-phenylacetamidodeacetoxycephalosporanic acid(aq) + H2O(l) = 7-aminodeacetoxycephalosporanic acid(aq) + phenylacetic acid(aq),0.0007,298.15,0,5,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=83KAT/SUE_222,83KAT/SUE,spectrophotometry,B,1.1.1.153,sepiapterin reductase,C02953 + C00006 = C00835 + C00005,"7,8-dihydrobiopterin(aq) + NADP(aq) = sepiapterin(aq) + NADPH(aq)",0.045,298.15,0,7.88,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=83KAT/SUE_222,83KAT/SUE,spectrophotometry,B,1.1.1.153,sepiapterin reductase,C02953 + C00006 = C00835 + C00005,"7,8-dihydrobiopterin(aq) + NADP(aq) = sepiapterin(aq) + NADPH(aq)",0.037,298.15,0,7.93,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=83KAT/SUE_222,83KAT/SUE,spectrophotometry,B,1.1.1.153,sepiapterin reductase,C02953 + C00006 = C00835 + C00005,"7,8-dihydrobiopterin(aq) + NADP(aq) = sepiapterin(aq) + NADPH(aq)",0.046,298.15,0,8.02,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=83KAT/SUE_222,83KAT/SUE,spectrophotometry,B,1.1.1.153,sepiapterin reductase,C02953 + C00006 = C00835 + C00005,"7,8-dihydrobiopterin(aq) + NADP(aq) = sepiapterin(aq) + NADPH(aq)",0.038,298.15,0,8.06,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=83KAT/SUE_222,83KAT/SUE,spectrophotometry,B,1.1.1.153,sepiapterin reductase,C02953 + C00006 = C00835 + C00005,"7,8-dihydrobiopterin(aq) + NADP(aq) = sepiapterin(aq) + NADPH(aq)",0.039,298.15,0,7.95,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=82SUE/KAT_221,82SUE/KAT,spectrophotometry,B,1.1.1.153,sepiapterin reductase,C02953 + C00006 = C00835 + C00005,"7,8-dihydrobiopterin(aq) + NADP(aq) = sepiapterin(aq) + NADPH(aq)",0.045,298.15,0,8,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=71KAT_220,71KAT,spectrophotometry,B,1.1.1.153,sepiapterin reductase,C02953 + C00006 = C00835 + C00005,"7,8-dihydrobiopterin(aq) + NADP(aq) = sepiapterin(aq) + NADPH(aq)",0.043,298.15,0,7.65,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=71KAT_220,71KAT,spectrophotometry,B,1.1.1.153,sepiapterin reductase,C02953 + C00006 = C00835 + C00005,"7,8-dihydrobiopterin(aq) + NADP(aq) = sepiapterin(aq) + NADPH(aq)",0.13,298.15,0,7.6,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=71KAT_220,71KAT,spectrophotometry,B,1.1.1.153,sepiapterin reductase,C02953 + C00006 = C00835 + C00005,"7,8-dihydrobiopterin(aq) + NADP(aq) = sepiapterin(aq) + NADPH(aq)",0.021,298.15,0,7.8,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=91KNI/SEM_1406,91KNI/SEM,NMR,C,5.4.2.2,phosphoglucomutase,,6-thioglucose 6-phosphate(aq) = 6-thioglucose 1-phosphate(aq),46.0,295.15,0.018,8.4,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=69VIL/DAL_157,69VIL/DAL,spectrophotometry and pressure measurements,A,1.1.1.44,phosphogluconate dehydrogenase (decarboxylating),C00345 + C00006 + C00001 = C00199 + C00005 + C00288,6-phospho-D-gluconate(aq) + NADP(aq) + H2O(l) = D-ribulose 5-phosphate(aq) + NADPH(aq) + carbon dioxide(aq),0.083,298.15,0.084,6.8,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=69VIL/DAL_157,69VIL/DAL,spectrophotometry and pressure measurements,A,1.1.1.44,phosphogluconate dehydrogenase (decarboxylating),C00345 + C00006 + C00001 = C00199 + C00005 + C00288,6-phospho-D-gluconate(aq) + NADP(aq) + H2O(l) = D-ribulose 5-phosphate(aq) + NADPH(aq) + carbon dioxide(aq),0.081,298.15,0.096,6.9,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=69VIL/DAL_157,69VIL/DAL,spectrophotometry and pressure measurements,A,1.1.1.44,phosphogluconate dehydrogenase (decarboxylating),C00345 + C00006 + C00001 = C00199 + C00005 + C00288,6-phospho-D-gluconate(aq) + NADP(aq) + H2O(l) = D-ribulose 5-phosphate(aq) + NADPH(aq) + carbon dioxide(aq),0.08,298.15,0.12,6.95,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=69VIL/DAL_157,69VIL/DAL,spectrophotometry and pressure measurements,A,1.1.1.44,phosphogluconate dehydrogenase (decarboxylating),C00345 + C00006 + C00001 = C00199 + C00005 + C00288,6-phospho-D-gluconate(aq) + NADP(aq) + H2O(l) = D-ribulose 5-phosphate(aq) + NADPH(aq) + carbon dioxide(aq),0.079,298.15,0.048,7.3,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=69VIL/DAL_157,69VIL/DAL,spectrophotometry and pressure measurements,A,1.1.1.44,phosphogluconate dehydrogenase (decarboxylating),C00345 + C00006 + C00001 = C00199 + C00005 + C00288,6-phospho-D-gluconate(aq) + NADP(aq) + H2O(l) = D-ribulose 5-phosphate(aq) + NADPH(aq) + carbon dioxide(aq),0.076,298.15,0.25,6.95,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=69VIL/DAL_157,69VIL/DAL,spectrophotometry and pressure measurements,A,1.1.1.44,phosphogluconate dehydrogenase (decarboxylating),C00345 + C00006 + C00001 = C00199 + C00005 + C00288,6-phospho-D-gluconate(aq) + NADP(aq) + H2O(l) = D-ribulose 5-phosphate(aq) + NADPH(aq) + carbon dioxide(aq),0.075,298.15,0.35,6.95,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=69VIL/DAL_157,69VIL/DAL,spectrophotometry and pressure measurements,A,1.1.1.44,phosphogluconate dehydrogenase (decarboxylating),C00345 + C00006 + C00001 = C00199 + C00005 + C00288,6-phospho-D-gluconate(aq) + NADP(aq) + H2O(l) = D-ribulose 5-phosphate(aq) + NADPH(aq) + carbon dioxide(aq),0.074,298.15,0.036,6.45,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=69VIL/DAL_157,69VIL/DAL,spectrophotometry and pressure measurements,A,1.1.1.44,phosphogluconate dehydrogenase (decarboxylating),C00345 + C00006 + C00001 = C00199 + C00005 + C00288,6-phospho-D-gluconate(aq) + NADP(aq) + H2O(l) = D-ribulose 5-phosphate(aq) + NADPH(aq) + carbon dioxide(aq),0.074,298.15,0.12,7.7,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=69VIL/DAL_157,69VIL/DAL,spectrophotometry and pressure measurements,A,1.1.1.44,phosphogluconate dehydrogenase (decarboxylating),C00345 + C00006 + C00001 = C00199 + C00005 + C00288,6-phospho-D-gluconate(aq) + NADP(aq) + H2O(l) = D-ribulose 5-phosphate(aq) + NADPH(aq) + carbon dioxide(aq),0.069,298.15,0.45,6.95,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=64MEL/WOO_1106,64MEL/WOO,spectrophotometry and radioactivity,C,4.1.2.14,2-dehydro-3-deoxyphosphogluconate aldolase,C04442 = C00022 + C00118,6-phospho-2-dehydro-3-deoxy-D-gluconate(aq) = pyruvate(aq) + D-glyceraldehyde 3-phosphate(aq),0.0012,298.15,0,8,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=62DOU/SHU_1105,62DOU/SHU,,C,4.1.2.14,2-dehydro-3-deoxyphosphogluconate aldolase,C04442 = C00022 + C00118,6-phospho-2-dehydro-3-deoxy-D-gluconate(aq) = pyruvate(aq) + D-glyceraldehyde 3-phosphate(aq),0.0016,298.15,0,6.8,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=97PES/PRI_906,97PES/PRI,GC + MS,B,3.2.1.3,"glucan 1,4--glucosidase",,6-O--D-mannopyranose-D-mannopyranose(aq) + H2O(l) = 2 D-mannose(aq),420.0,318.15,0.0125,4.5,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=97PES/PRI_878,97PES/PRI,GC + MS,B,3.2.1.3,"glucan 1,4--glucosidase",,6-O--D-galactopyranosyl-D-galactopyranose(aq) + H2O(l) = 2 D-galactose(aq),,318.15,0.0125,4.5,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=91SEM/CLE_1349,91SEM/CLE,NMR and spectrophotometry,B,5.3.1.9,glucose-6-phosphate isomerase,,6-amino-D-glucose 6-phosphate(aq) = 6-amino-D-fructose 6-phosphate(aq),0.202,278.85,0.025,8.7,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=59TAL/LEV_184,59TAL/LEV,spectrophotometry,B,1.1.1.51,3(or 17)_-hydroxysteroid dehydrogenase,,"5-pregnane-3,17,21-triol-20-one(aq) + NAD(aq) = 5-pregnane-17,21-diol-3,20-dione(aq) + NADH(aq)",0.0188,298.15,0,7,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=59TAL/LEV_184,59TAL/LEV,spectrophotometry,B,1.1.1.51,3(or 17)_-hydroxysteroid dehydrogenase,,"5-pregnane-3,17,21-triol-20-one(aq) + NAD(aq) = 5-pregnane-17,21-diol-3,20-dione(aq) + NADH(aq)",1.88,298.15,0,9,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=59TAL/LEV_184,59TAL/LEV,spectrophotometry,B,1.1.1.51,3(or 17)_-hydroxysteroid dehydrogenase,,"5-pregnane-3,17,21-triol-20-one(aq) + NAD(aq) = 5-pregnane-17,21-diol-3,20-dione(aq) + NADH(aq)",0.188,298.15,0,8,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=59TAL/LEV_185,59TAL/LEV,spectrophotometry,B,1.1.1.51,3(or 17)_-hydroxysteroid dehydrogenase,,"5-pregnane-3,17,21-triol-20-one(aq) + NAD(aq) = 5-pregnane-17,21-diol-3,20-dione(aq) + NADH(aq)",0.099,298.15,0,8,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=59TAL/LEV_185,59TAL/LEV,spectrophotometry,B,1.1.1.51,3(or 17)_-hydroxysteroid dehydrogenase,,"5-pregnane-3,17,21-triol-20-one(aq) + NAD(aq) = 5-pregnane-17,21-diol-3,20-dione(aq) + NADH(aq)",0.99,298.15,0,9,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=59TAL/LEV_185,59TAL/LEV,spectrophotometry,B,1.1.1.51,3(or 17)_-hydroxysteroid dehydrogenase,,"5-pregnane-3,17,21-triol-20-one(aq) + NAD(aq) = 5-pregnane-17,21-diol-3,20-dione(aq) + NADH(aq)",0.0099,298.15,0,7,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=59TAL/LEV_172,59TAL/LEV,spectrophotometry,B,1.1.1.50,3-hydroxysteroid dehydrogenase,,"5-pregnane-3,17,21-triol-20-one(aq) + NAD(aq) = 5-pregnane-17,21-diol-3,20-dione(aq) + NADH(aq)",0.0113,298.15,0,7,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=59TAL/LEV_172,59TAL/LEV,spectrophotometry,B,1.1.1.50,3-hydroxysteroid dehydrogenase,,"5-pregnane-3,17,21-triol-20-one(aq) + NAD(aq) = 5-pregnane-17,21-diol-3,20-dione(aq) + NADH(aq)",1.13,298.15,0,9,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=59TAL/LEV_172,59TAL/LEV,spectrophotometry,B,1.1.1.50,3-hydroxysteroid dehydrogenase,,"5-pregnane-3,17,21-triol-20-one(aq) + NAD(aq) = 5-pregnane-17,21-diol-3,20-dione(aq) + NADH(aq)",0.113,298.15,0,8,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=59TAL/LEV_176,59TAL/LEV,spectrophotometry,B,1.1.1.50,3-hydroxysteroid dehydrogenase,,"5-pregnane-3,17,21-triol-20-one(aq) + NAD(aq) = 5-pregnane-17,21-diol-3,20-dione(aq) + NADH(aq)",0.0213,298.15,0,7,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=59TAL/LEV_176,59TAL/LEV,spectrophotometry,B,1.1.1.50,3-hydroxysteroid dehydrogenase,,"5-pregnane-3,17,21-triol-20-one(aq) + NAD(aq) = 5-pregnane-17,21-diol-3,20-dione(aq) + NADH(aq)",0.213,298.15,0,8,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=59TAL/LEV_176,59TAL/LEV,spectrophotometry,B,1.1.1.50,3-hydroxysteroid dehydrogenase,,"5-pregnane-3,17,21-triol-20-one(aq) + NAD(aq) = 5-pregnane-17,21-diol-3,20-dione(aq) + NADH(aq)",2.13,298.15,0,9,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=56TOM_173,56TOM,spectrophotometry,C,1.1.1.50,3-hydroxysteroid dehydrogenase,C05471 + C00003 = C05469 + C00004,"5-pregnane-3,17,21-triol-11,20-dione(aq) + NAD(aq) = 5-pregnane-17,21-diol-3,11,20-trione(aq) + NADH(aq)",5.8,298.15,0.005,7.8,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=56TOM_173,56TOM,spectrophotometry,C,1.1.1.50,3-hydroxysteroid dehydrogenase,C05471 + C00003 = C05469 + C00004,"5-pregnane-3,17,21-triol-11,20-dione(aq) + NAD(aq) = 5-pregnane-17,21-diol-3,11,20-trione(aq) + NADH(aq)",0.89,298.15,0.005,7,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=59TAL/LEV_183,59TAL/LEV,spectrophotometry,B,1.1.1.51,3(or 17)_-hydroxysteroid dehydrogenase,C05471 + C00003 = C05469 + C00004,"5-pregnane-3,17,21-triol-11,20-dione(aq) + NAD(aq) = 5-pregnane-17,21-diol-3,11,20-trione(aq) + NADH(aq)",0.92,298.15,0,9,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=59TAL/LEV_183,59TAL/LEV,spectrophotometry,B,1.1.1.51,3(or 17)_-hydroxysteroid dehydrogenase,C05471 + C00003 = C05469 + C00004,"5-pregnane-3,17,21-triol-11,20-dione(aq) + NAD(aq) = 5-pregnane-17,21-diol-3,11,20-trione(aq) + NADH(aq)",0.092,298.15,0,8,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=59TAL/LEV_183,59TAL/LEV,spectrophotometry,B,1.1.1.51,3(or 17)_-hydroxysteroid dehydrogenase,C05471 + C00003 = C05469 + C00004,"5-pregnane-3,17,21-triol-11,20-dione(aq) + NAD(aq) = 5-pregnane-17,21-diol-3,11,20-trione(aq) + NADH(aq)",0.0092,298.15,0,7,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=59TAL/LEV_175,59TAL/LEV,spectrophotometry,B,1.1.1.50,3-hydroxysteroid dehydrogenase,C05471 + C00003 = C05469 + C00004,"5-pregnane-3,17,21-triol-11,20-dione(aq) + NAD(aq) = 5-pregnane-17,21-diol-3,11,20-trione(aq) + NADH(aq)",0.0107,298.15,0,7,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=59TAL/LEV_175,59TAL/LEV,spectrophotometry,B,1.1.1.50,3-hydroxysteroid dehydrogenase,C05471 + C00003 = C05469 + C00004,"5-pregnane-3,17,21-triol-11,20-dione(aq) + NAD(aq) = 5-pregnane-17,21-diol-3,11,20-trione(aq) + NADH(aq)",1.07,298.15,0,9,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=59TAL/LEV_175,59TAL/LEV,spectrophotometry,B,1.1.1.50,3-hydroxysteroid dehydrogenase,C05471 + C00003 = C05469 + C00004,"5-pregnane-3,17,21-triol-11,20-dione(aq) + NAD(aq) = 5-pregnane-17,21-diol-3,11,20-trione(aq) + NADH(aq)",0.107,298.15,0,8,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=57TAL_174,57TAL,spectrophotometry,C,1.1.1.50,3-hydroxysteroid dehydrogenase,C05471 + C00003 = C05469 + C00004,"5-pregnane-3,17,21-triol-11,20-dione(aq) + NAD(aq) = 5-pregnane-17,21-diol-3,11,20-trione(aq) + NADH(aq)",0.0107,298.15,0,7,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=57TAL_182,57TAL,spectrophotometry,C,1.1.1.51,3(or 17)_-hydroxysteroid dehydrogenase,C05471 + C00003 = C05469 + C00004,"5-pregnane-3,17,21-triol-11,20-dione(aq) + NAD(aq) = 5-pregnane-17,21-diol-3,11,20-trione(aq) + NADH(aq)",0.0092,298.15,0,7,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=07TEW/KIS_1657,07TEW/KIS,chromatography,A,3.5.2.2,dihydropyrimidinase,,5-phenylhydantoin(aq) + H2O(l) = 5-phenyl D-carbamoylate(aq),,298.15,0.32,7.42,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=07TEW/KIS_1654,07TEW/KIS,chromatography,A,3.5.2.2,dihydropyrimidinase,,5-phenylhydantoin(aq) + H2O(l) = 5-phenyl D-carbamoylate(aq),2.44,298.15,0.28,6.85,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=07TEW/KIS_1654,07TEW/KIS,chromatography,A,3.5.2.2,dihydropyrimidinase,,5-phenylhydantoin(aq) + H2O(l) = 5-phenyl D-carbamoylate(aq),6.66,298.15,0.31,7.46,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=07TEW/KIS_1654,07TEW/KIS,chromatography,A,3.5.2.2,dihydropyrimidinase,,5-phenylhydantoin(aq) + H2O(l) = 5-phenyl D-carbamoylate(aq),20.1,298.15,0.32,7.98,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=07TEW/KIS_1659,07TEW/KIS,chromatography,A,3.5.2.2,dihydropyrimidinase,,5-phenylhydantoin(aq) + 3 H2O(l) = D-phenylglycine(aq) + carbon dioxide(aq) + ammonia(aq),,298.15,0.37,7.48,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=91HOR/UEH_469,91HOR/UEH,HPLC,C,2.4.2.2,pyrimidine-nucleoside phosphorylase,,5-methyluridine(aq) + orthophosphate(aq) = thymine(aq) + D-ribose 1-phosphate(aq),0.062,313.15,0,7,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=80GER/GUT_1537,80GER/GUT,calorimetry,A,3.1.3.1,alkaline phosphatase and phospohydrolase (unclassified),,5-methyltrimethylene phosphate(aq) + H2O(l) = 2-methyl-3-hydroxypropyl phosphate(aq),,298.15,0.0125,7.3,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=65KAT/BUC_321,65KAT/BUC,spectrophotometry,B,1.7.99.5,"5,10-methylenetetrahydrofolate reductase (FADH2)",,"5-methyltetrahydrofolate(aq) + flavin-adenine dinucleotide(aq) = 5,10-methylenetetrahydrofolate(aq) + reduced flavin-adenine dinucleotide(aq)",0.00042,310.15,0.0251,6.3,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=80GER/GUT_1538,80GER/GUT,calorimetry,A,3.1.3.1,alkaline phosphatase and phospohydrolase (unclassified),,5-methoxytrimethylene phosphate(aq) + H2O(l) = 2-methoxy-3-hydroxypropyl phosphate(aq),,298.15,0.0125,7.3,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=70HER_1035,70HER,enzymatic assay,B,3.5.1.36,N-methyl-2-oxoglutaramate hydrolase,,5-hydroxy-N-methylpyroglutamate(aq) + H2O(l) = 2-oxoglutarate(aq) + methylamine(aq),0.002,303.15,0.25,8,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=59TAB/WYN_355,59TAB/WYN,spectrophotometry,B,2.1.2.5,glutamate formiminotransferase,C00664 + C00025 = C00439 + C00101,5-formiminotetrahydrofolate(aq) + L-glutamate(aq) = N-formimino-L-glutamate(aq) + tetrahydrofolate(aq),1.3,298.15,0,6.7,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=62SIL_356,62SIL,,C,2.1.2.5,glutamate formiminotransferase,C00664 + C00025 = C00439 + C00101,5-formiminotetrahydrofolate(aq) + L-glutamate(aq) = N-formimino-L-glutamate(aq) + tetrahydrofolate(aq),0.09,310.15,0,6.6,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=65UYE/RAB_354,65UYE/RAB,spectrophotometry,B,2.1.2.4,glycine formiminotransferase,C00664 + C00037 = C02718 + C00101,5-formiminotetrahydrofolate(aq) + glycine(aq) = N-formiminoglycine(aq) + tetrahydrofolate(aq),3.1,298.15,0,7,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=56RAB/PRI_353,56RAB/PRI,spectrophotometry,C,2.1.2.4,glycine formiminotransferase,C00664 + C00037 = C02718 + C00101,5-formiminotetrahydrofolate(aq) + glycine(aq) = N-formiminoglycine(aq) + tetrahydrofolate(aq),5.0,310.15,0,7,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=68AYL/SNE2_528,68AYL/SNE2,spectrophotometry,B,2.6.1.30,pyridoxamine-pyruvate transaminase,,5-deoxypyridoxamine(aq) + pyruvate(aq) = 5-deoxypyridoxal(aq) + L-alanine(aq),0.17,298.15,0,8.85,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=65BOY/BAR_169,65BOY/BAR,spectrophotometry,B,1.1.1.50,3-hydroxysteroid dehydrogenase,,"5-androstane-3-ol-17-one(aq) + TNAD(aq) = 5-androstane-3,17-dione(aq) + TNADH(aq)",6.0,298.15,0,8,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=65BOY/BAR_169,65BOY/BAR,spectrophotometry,B,1.1.1.50,3-hydroxysteroid dehydrogenase,,"5-androstane-3-ol-17-one(aq) + TNAD(aq) = 5-androstane-3,17-dione(aq) + TNADH(aq)",0.6,298.15,0,7,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=65BOY/BAR_169,65BOY/BAR,spectrophotometry,B,1.1.1.50,3-hydroxysteroid dehydrogenase,,"5-androstane-3-ol-17-one(aq) + TNAD(aq) = 5-androstane-3,17-dione(aq) + TNADH(aq)",60.0,298.15,0,9,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=65BOY/BAR_168,65BOY/BAR,spectrophotometry,B,1.1.1.50,3-hydroxysteroid dehydrogenase,,"5-androstane-3-ol-17-one(aq) + NAD(aq) = 5-androstane-3,17-dione(aq) + NADH(aq)",0.092,298.15,0,7,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=65BOY/BAR_168,65BOY/BAR,spectrophotometry,B,1.1.1.50,3-hydroxysteroid dehydrogenase,,"5-androstane-3-ol-17-one(aq) + NAD(aq) = 5-androstane-3,17-dione(aq) + NADH(aq)",9.2,298.15,0,9,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=65BOY/BAR_168,65BOY/BAR,spectrophotometry,B,1.1.1.50,3-hydroxysteroid dehydrogenase,,"5-androstane-3-ol-17-one(aq) + NAD(aq) = 5-androstane-3,17-dione(aq) + NADH(aq)",0.92,298.15,0,8,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=56TAL/MAR_166,56TAL/MAR,spectrophotometry,B,1.1.1.50,3-hydroxysteroid dehydrogenase,,"5-androstane-3-ol-17-one(aq) + NAD(aq) = 5-androstane-3,17-dione(aq) + NADH(aq)",0.0058,298.15,0.0167,6,,,K'
