"16S rRNA Count","Group","GC Content","Endospores","Has ADP PFK","Sequencing Center","Taxonomy ID","Pathogenic in","Genbank accessions","Paralogs Count","Motility","Gram Stain","Refseq accessions","Has Any 1PFK","Genome Name","Body Site","Metabolism","MetaCyc %","Has Any Gluconate Dehydratase","Status","Oxygen Req NCBI","Oxygen Requirement IMG","RefSeq project ID","Diseases","Super Kingdom","Paralogs %","KEGG Count","IMG Pathwawy Count","GOLD ID","KEGG ID","Ecosystem Type","Isolation","Temperature Range","Ecosystem Category","Has EDA","Project ID","Class","MetaCyc Count","Optimal temp.","Gene Count","Sporulation","Sequence Status","IMG Pathway %","Organism Name","Ecosystem","IMG Submission ID","Disease","Proposal Name","Salinity","GenBank Project ID","Has ZWF","Ecosystem Subtype","Has 6PGL","Temp. range","Has EDD","Genus","Order","Energy Category","Energy Source","Genome Size","Cell Arrangement","NCBI Taxon ID","Domain","Body Subsite","Habitat","Family","Taxon Object ID","Has Gluconokinase","Has Rubisco","Biotic Relationships","Arrangment","Has Gluconate Dehydratase","Strain","Shape","Phylum","KEGG %","Has 1PFK","Has PPi PFK","Has Phosphoketolase","Cell Shape","Specific Ecosystem","RefSeq Project ID","Species","Phenotype"
6,"Firmicutes",38.2,,"FALSE","Mississippi State Univ",643348561,"Human","CP001175",506,"Yes",0,0,"TRUE","Listeria monocytogenes HCC23","Gastrointestinal tract",,17.75,"FALSE","Finished","Facultative","Facultative",59203,"Food poisoning, Listeriosis","Bacteria",16.54,953,242,"Gc00899","lmh",,"Free living","Mesophile",,"FALSE",29409,"Bacilli",543,"30-37",3059,"Nonsporulating","complete",7.91,"Listeria monocytogenes HCC23",,,"Listeriosis","zzz",,29409,"TRUE",,"TRUE","Mesophilic","FALSE","Listeria","Bacillales","Organic","Chemoorganotroph",2.97621,"Chains, Singles",552536,"Bacteria","Intestinal tract","Host-associated","Listeriaceae",643348561,"TRUE","FALSE","Free living","Singles, Chains","FALSE","HCC23","Rod","Firmicutes",31.15,"TRUE","FALSE","FALSE","Rod-shaped",,59203,"monocytogenes","Pathogen"
7,"Gammaproteobacteria",47.7,,"FALSE","DOE Joint Genome Institute",640427152,"Human, Rodent","CP000668,CP000670,CP000669",643,,0,0,"TRUE","Yersinia pestis Pestoides F",,,18.22,"TRUE","Finished","Facultative","Facultative",58619,"Bubonic and Pneumonic plague","Bacteria",14.75,1379,413,"Gc00538","ypp",,"Free living","Mesophile",,"TRUE",16700,"Gammaproteobacteria",794,0,4359,"Nonsporulating","complete",9.47,"Yersinia pestis Pestoides F",,,"Bubonic plague","zzz","Non-halophilic",16700,"TRUE",,"TRUE","Mesophilic","TRUE","Yersinia","Enterobacteriales","Organic","Heterotroph",4.712,"Singles",386656,"Bacteria",,"Multiple","Enterobacteriaceae",640427152,"TRUE","FALSE","Free living","Singles","FALSE","Pestoides F","Rod","Proteobacteria",31.64,"TRUE","FALSE","FALSE","Rod-shaped",,58619,"pestis","Pathogen"
5,"Firmicutes",,"Yes","FALSE","DOE Joint Genome Institute, DSMZ",646564511,,"CP002017",718,,,0,"FALSE","Bacillus tusciae T2, DSM 2912",,,19.79,"FALSE","Finished","Aerobic","Aerobe",48361,"None","Bacteria",21.11,1010,201,"Gc01268","bts",,"Free living","Thermophile",,"FALSE",31345,"Bacilli",673,50,3401,"Sporulating","complete",5.91,"Bacillus tusciae DSM 2912",,,,"A Genomic Encyclopedia of Bacteria and Archaea (GEBA)","Non-halophilic",31345,"FALSE",,"FALSE","Thermophilic","FALSE","unclassified","Bacillales","Inorganic","Chemolithoautotroph",3.4,,562970,"Bacteria",,,"Alicyclobacillaceae",646564511,"FALSE","TRUE","Free living",,"FALSE","DSM 2912",,"Firmicutes",29.7,"FALSE","FALSE","FALSE","Rod-shaped",,48361,"tusciae","Acidophile"
7,"Gammaproteobacteria",47.2,,"FALSE","J. Craig Venter Institute",640753060,"Human, Animal","CP000720,CP000719,CP000718",626,"Yes",0,0,"TRUE","Yersinia pseudotuberculosis IP 31758","Gastrointestinal tract",,17.38,"TRUE","Finished","Facultative","Facultative",58487,"Food poisoning, Gastroenteritis","Bacteria",13.82,1392,417,"Gc00625","ypi",,"Free living","Mesophile",,"TRUE",16070,"Gammaproteobacteria",787,0,4529,"Nonsporulating","complete",9.21,"Yersinia pseudotuberculosis IP 31758",,,"Gastroenteritis","zzz",,16070,"TRUE",,"TRUE","Mesophilic","TRUE","Yersinia","Enterobacteriales","Organic","Heterotroph",4.93231,"Singles",349747,"Bacteria",,"Multiple","Enterobacteriaceae",640753060,"TRUE","FALSE","Free living","Singles","FALSE","IP 31758","Rod","Proteobacteria",30.74,"TRUE","FALSE","FALSE","Rod-shaped",,58487,"pseudotuberculosis","Pathogen"
7,"Gammaproteobacteria",47.6,,"FALSE","J. Craig Venter Institute",641228512,"Human, Rodent","CP000901,CP000900,CP000902",726,,0,0,"TRUE","Yersinia pestis Angola",,,17.03,"TRUE","Finished","Facultative","Facultative",58485,"Bubonic plague, Food poisoning, Gastroenteritis","Bacteria",16.36,1317,405,"Gc00696","ypg",,"Free living","Mesophile",,"TRUE",16067,"Gammaproteobacteria",756,0,4439,"Nonsporulating","complete",9.12,"Yersinia pestis Angola",,,"Bubonic plague","zzz",,16067,"TRUE",,"FALSE","Mesophilic","TRUE","Yersinia","Enterobacteriales","Organic","Heterotroph",4.678,"Singles",349746,"Bacteria",,"Multiple","Enterobacteriaceae",641228512,"TRUE","FALSE","Free living","Singles","FALSE","Angola","Rod","Proteobacteria",29.67,"TRUE","FALSE","FALSE","Rod-shaped",,58485,"pestis","Pathogen"
2,"Cyanobacteria",59.2,"No","FALSE","DOE Joint Genome Institute",637000310,"No","CP000110",270,"Yes",,0,"FALSE","Prochlorococcus sp. CC9605",,"Carbon dioxide fixation",19.34,"FALSE","Finished",,,58319,"None","Bacteria",9.78,839,271,"Gc00313","syd",,"Free living","Mesophile",,"TRUE",13643,"Cyanophyceae",534,0,2761,"Nonsporulating","complete",9.82,"Synechococcus sp. CC9605",,,,"Synechococcus",,13643,"TRUE",,"TRUE","Mesophilic","FALSE","Synechococcus","Synechococcales","Inorganic","Photoautotroph, Photosynthetic, Oligotroph",2.51066,,110662,"Bacteria",,"Aquatic","Synechococcaceae",637000310,"FALSE","TRUE","Free living",,"FALSE","CC9605","Coccus","Cyanobacteria",30.39,"FALSE","FALSE","FALSE","Coccus-shaped",,58319,"sp.",
1,"Acidobacteria",,,"FALSE","DOE Joint Genome Institute",649633002,,"CP002480,CP002481,CP002482,CP002483,CP002484,CP002485",243,,0,0,"FALSE","Acidobacterium sp. MP5ACTX9",,,13.92,"FALSE","Finished","Aerobic",,50551,,"Bacteria",5.11,1009,205,,"acm",,,,,"TRUE",47621,"Acidobacteria",662,0,4757,,"complete",4.31,"Acidobacterium sp. MP5ACTX9",,,,"zzz",,47621,"TRUE",,"TRUE",,"FALSE","Granulicella","Acidobacteriales","Unknown",,5.51,,696844,"Bacteria",,,"Acidobacteriaceae",649633002,"TRUE","FALSE",,,"FALSE","MP5ACTX9","Rod","Acidobacteria",21.21,"FALSE","FALSE","TRUE",,,50551,"sp.",
3,"Actinobacteria",64.2,"No","FALSE","Bielefeld Univ",641522620,"Human","AM942444",165,"No",0,0,"FALSE","Corynebacterium urealyticum DSM 7109","Bladder",,21.07,"FALSE","Finished","Aerobic","Anaerobe",61639,"Urinary tract infection, Cystitis, Pyelitis","Bacteria",7.92,664,229,"Gc00755","cur",,"Free living","Mesophile",,"FALSE",29211,"Actinobacteria",439,0,2084,"Nonsporulating","complete",10.99,"Corynebacterium urealyticum DSM 7109",,,"Urinary tract infection","zzz",,29211,"TRUE",,"TRUE","Mesophilic","FALSE","Corynebacterium","Actinomycetales","Organic","Chemoorganotroph",2.36922,"Singles",504474,"Bacteria",,"Host-associated","Corynebacteriaceae",641522620,"TRUE","FALSE","Free living",,"FALSE","DSM 7109","Rod","Actinobacteria",31.86,"FALSE","FALSE","FALSE","Rod-shaped",,61639,"urealyticum","Lipophilic, Pathogen"
7,"Gammaproteobacteria",47.7,,"FALSE","DOE Joint Genome Institute",637000350,"Human, Animal","CP000308,CP000310,CP000311,CP000309",803,,0,0,"TRUE","Yersinia pestis Antiqua",,,17.4,"TRUE","Finished","Facultative","Facultative",58607,"Bubonic and Pneumonic plague","Bacteria",17.55,1408,411,"Gc00388","ypa",,"Free living","Mesophile",,"TRUE",16645,"Gammaproteobacteria",796,0,4576,"Nonsporulating","complete",8.98,"Yersinia pestis Antiqua",,,"Bubonic plague","zzz","Non-halophilic",16645,"TRUE",,"TRUE","Mesophilic","TRUE","Yersinia","Enterobacteriales","Organic","Heterotroph",4.877,"Singles",360102,"Bacteria",,"Multiple","Enterobacteriaceae",637000350,"TRUE","FALSE","Free living","Singles","FALSE","Antiqua","Rod","Proteobacteria",30.77,"TRUE","FALSE","FALSE","Rod-shaped",,58607,"pestis","Pathogen"
3,"Alphaproteobacteria",57,,"FALSE","DOE Joint Genome Institute",641522606,,"CP001016,CP001018,CP001017",606,"No",0,0,"FALSE","Beijerinckia indica indica ATCC 9039",,"Nitrogen fixation",19.01,"TRUE","Finished","Aerobic","Aerobe",59057,"None","Bacteria",15.74,1124,237,"Gc00766","bid",,"Free living","Mesophile",,"TRUE",20841,"Alphaproteobacteria",732,"20-30",3850,,"complete",6.16,"Beijerinckia indica subsp. indica ATCC 9039",,,,"Obligate methanotrophy CSP_777358",,20841,"TRUE",,"TRUE","Mesophilic","TRUE","Beijerinckia","Rhizobiales","Organic","Chemoorganotroph",4.41715,"Singles",395963,"Bacteria",,,"Beijerinckiaceae",641522606,"TRUE","FALSE","Free living","Singles","FALSE","subsp. indica ATCC 9039","Rod","Proteobacteria",29.19,"FALSE","FALSE","TRUE","Rod-shaped",,59057,"indica","Nonmethanotrophic"
3,"Betaproteobacteria",63.6,,"FALSE","DOE Joint Genome Institute",642555151,,"CP001068,CP001069,CP001070",1106,,0,0,"TRUE","Ralstonia pickettii 12J",,,18.4,"TRUE","Finished","Aerobic","Aerobe",58737,"Nosocomial infection","Bacteria",21.72,1486,405,"Gc00794","rpi",,"Free living","Mesophile",,"TRUE",17631,"Betaproteobacteria",937,0,5092,,"complete",7.95,"Ralstonia pickettii 12J",,,,"zzz","Non-halophilic",17631,"TRUE",,"TRUE","Mesophilic","TRUE","Ralstonia","Burkholderiales","Organic","Heterotroph",5.32356,,402626,"Bacteria",,"Multiple","Burkholderiaceae",642555151,"TRUE","FALSE","Free living",,"FALSE","12J","Rod","Proteobacteria",29.18,"TRUE","FALSE","FALSE","Rod-shaped",,58737,"pickettii","Pathogen"
2,"Cyanobacteria",50.6,,"FALSE","DOE Joint Genome Institute",643348534,"No","CP001344,CP001346,CP001347,CP001345",1288,"No",,0,"FALSE","Cyanothece sp. PCC 7425",,"Nitrogen fixation",13.34,"FALSE","Finished","Facultative","Anaerobe",59435,"None","Bacteria",23.5,1166,291,"Gc00933","cyn",,"Free living","Mesophile",,"TRUE",28337,"Cyanophyceae",731,0,5481,,"complete",5.31,"Cyanothece sp. PCC 7425",,,,"Cyanothece Sequencing CSP_777088",,28337,"TRUE",,"TRUE","Mesophilic","FALSE","Cyanothece","Chroococcales","Inorganic","Phototroph, Autotroph",5.78957,"Singles",395961,"Bacteria",,"Aquatic","Cyanobacteriaceae",643348534,"TRUE","TRUE","Free living",,"FALSE","PCC 7425","Coccus","Cyanobacteria",21.27,"FALSE","FALSE","TRUE","Coccus-shaped",,59435,"sp.",
2,"Alphaproteobacteria",63.1,,"FALSE","DOE Joint Genome Institute",643348565,"No","CP001280",530,"No",0,0,"FALSE","Methylocella silvestris BL2, DSM 15510",,"Methane oxidation",19.01,"TRUE","Finished","Aerobic","Aerobe",59433,"None","Bacteria",13.35,1172,218,"Gc00900","msl",,"Free living","Psychrotolerant",,"TRUE",20635,"Alphaproteobacteria",755,0,3971,,"complete",5.49,"Methylocella silvestris BL2",,,,"Obligate methanotrophy CSP_777358",,20635,"TRUE",,"TRUE","Mesophilic","TRUE","Methylocella","Rhizobiales","C1","Methylotroph",4.3,,395965,"Bacteria",,"Terrestrial","Beijerinckiaceae",643348565,"TRUE","TRUE","Free living",,"FALSE","BL2","Rod","Proteobacteria",29.51,"FALSE","FALSE","FALSE","Rod-shaped",,59433,"silvestris","Acidophile"
2,"Euryarchaeota",,,"TRUE","DOE Joint Genome Institute",648028039,"No","CP002069,CP002070",531,,,0,"TRUE","Methanohalobium evestigatum Z-7303, DSM 3721",,"Methanogen",15.35,"FALSE","Finished","Anaerobic","Anaerobe",49857,"None","Archaea",21.79,603,201,"Gc01304","mev",,,"Thermophile",,"FALSE",37945,"Methanomicrobia",374,50,2437,,"complete",8.25,"Methanohalobium evestigatum Z-7303",,,,"Comparative genomics of the Archaea","Extreme halophilic",37945,"FALSE",,"FALSE","Thermophilic","FALSE","Methanohalobium","Methanosarcinales","Inorganic","Autotroph, Lithotroph",2.36,,644295,"Archaea",,"Specialized","Methanosarcinaceae",648028039,"FALSE","TRUE",,,"FALSE","Z-7303","Rod","Euryarchaeota",24.74,"FALSE","FALSE","FALSE",,,49857,"evestigatum",
4,"Alphaproteobacteria",70.5,,"FALSE","Arizona State Univ, TGen",643348571,,"CP000613",501,"Yes",0,0,"FALSE","Rhodocista centenaria SW",,,18.13,"FALSE","Finished","Facultative","Facultative",58805,"None","Bacteria",12.32,1162,280,"Gc00877","rce",,"Free living","Mesophile",,"FALSE",18307,"Alphaproteobacteria",737,"40-42",4065,,"complete",6.89,"Rhodospirillum centenum SW",,,,"zzz",,18307,"FALSE",,"FALSE","Mesophilic","FALSE","Rhodocista","Rhodospirillales","Both","Lithotroph, Photoheterotroph, Photosynthetic",4.35554,,414684,"Bacteria",,"Aquatic","Rhodospirillaceae",643348571,"FALSE","TRUE","Free living",,"FALSE","SW","Spiral","Proteobacteria",28.59,"FALSE","FALSE","FALSE","Spiral-shaped",,58805,"centenum",
3,"Euryarchaeota",42.6,,"TRUE","DOE Joint Genome Institute, DSMZ",646564550,,"CP001994",265,,,0,"TRUE","Methanohalophilus mahii SLP, DSM 5219",,"Methanogen",19.76,"FALSE","Finished","Anaerobic","Anaerobe",47313,"None","Archaea",12.65,656,211,"Gc01255","mmh",,"Free living","Mesophile",,"FALSE",30711,"Methanomicrobia",414,0,2095,,"complete",10.07,"Methanohalophilus mahii DSM 5219",,,,"A Genomic Encyclopedia of Bacteria and Archaea (GEBA)","Moderate halophilic",30711,"FALSE",,"FALSE","Mesophilic","FALSE","Methanohalophilus","Methanosarcinales","C1","Methylotroph",2,,547558,"Archaea",,"Specialized","Methanosarcinaceae",646564550,"FALSE","TRUE","Free living",,"FALSE","DSM 5219",,"Euryarchaeota",31.31,"FALSE","FALSE","FALSE","Coccus-shaped",,47313,"mahii",
2,"Actinobacteria",,"Yes","FALSE","DOE Joint Genome Institute, DSMZ",649633057,,"CP002343",70,"No",0,0,"TRUE","Intrasporangium calvum DSM 43043",,,19,"FALSE","Finished","Aerobic",,61729,,"Bacteria",1.89,1058,245,,"ica",,,,,"FALSE",43527,"Actinobacteria",705,0,3710,,"complete",6.6,"Intrasporangium calvum DSM 43043",,,,"A Genomic Encyclopedia of Bacteria and Archaea (GEBA)",,43527,"TRUE",,"TRUE","Mesophilic","FALSE","Intrasporangium","Actinomycetales","Unknown",,4,,710696,"Bacteria",,,"Intrasporangiaceae",649633057,"TRUE","FALSE",,,"FALSE","DSM 43043","Filament","Actinobacteria",28.52,"TRUE","FALSE","FALSE",,,61729,"calvum",
5,"Actinobacteria",73.7,,"FALSE","DOE Joint Genome Institute, DSMZ",644736323,,"CP001630",1402,,0,0,"TRUE","Actinosynnema mirum 101, DSM 43827",,"Nocardicin A producer",13.04,"TRUE","Finished",,"Aerobe",58951,"None","Bacteria",19.54,1477,378,"Gc01024","ami",,"Free living","Mesophile",,"TRUE",19705,"Actinobacteria",936,0,7176,"Sporulating","complete",5.27,"Actinosynnema mirum DSM 43827",,,,"A Genomic Encyclopedia of Bacteria and Archaea (GEBA)",,19705,"TRUE",,"TRUE","Mesophilic","TRUE","Actinosynnema","Actinomycetales","Organic","Chemoorganotroph",8.24814,,446462,"Bacteria",,"Terrestrial","Actinosynnemataceae",644736323,"TRUE","FALSE","Free living",,"FALSE","101, DSM 43827",,"Actinobacteria",20.58,"TRUE","FALSE","TRUE",,,58951,"mirum",
8,"Firmicutes",37.4,"Yes","FALSE","DOE Joint Genome Institute",643348528,"No","CP001348",664,"Yes",0,0,"FALSE","Clostridium cellulolyticum H10",,"Cellulose degrader",14.77,"FALSE","Finished","Anaerobic","Anaerobe",58709,"None","Bacteria",18.57,884,261,"Gc00929","cce",,"Free living","Mesophile",,"TRUE",17419,"Clostridia",528,0,3575,"Sporulating","complete",7.3,"Clostridium cellulolyticum H10",,,,"zzz",,17419,"FALSE",,"FALSE","Mesophilic","FALSE","Clostridium","Clostridiales","Organic","Chemoorganotroph",4.06872,"Pairs, Singles",394503,"Bacteria",,"Terrestrial","Clostridiaceae",643348528,"FALSE","FALSE","Free living","Singles","FALSE","H10","Rod","Firmicutes",24.73,"FALSE","FALSE","FALSE","Rod-shaped",,58709,"cellulolyticum",
2,"Cyanobacteria",49.2,,"FALSE","Beijing Univ, Penn State Univ",641522654,"No","CP000951,CP000952,CP000953,CP000954,CP000955,CP000956,CP000957",372,"No",,0,"FALSE","Synechococcus sp. PCC 7002",,,17.58,"FALSE","Finished",,"Facultative",59137,"None","Bacteria",11.49,939,266,"Gc00746","syp",,"Free living","Mesophile",,"TRUE",28247,"Cyanophyceae",569,38,3237,,"complete",8.22,"Synechococcus sp. PCC 7002",,,,"zzz",,28247,"TRUE",,"TRUE","Mesophilic","FALSE","Synechococcus","Synechococcales","Inorganic","Photoautotroph, Photosynthetic",3.4018,,32049,"Bacteria",,"Aquatic","Synechococcaceae",641522654,"FALSE","TRUE","Free living",,"FALSE","PCC 7002","Coccus","Cyanobacteria",29.01,"FALSE","FALSE","FALSE","Coccus-shaped",,59137,"sp.",
4,"Gammaproteobacteria",66.6,,"FALSE","Chiron Corp., Univ of Washington- Seattle",637000218,"Human","AE004091",1174,"Yes",0,0,"TRUE","Pseudomonas aeruginosa PAO1",,,18.43,"TRUE","Finished","Aerobic","Aerobe",57945,"Nosocomial infection","Bacteria",20.7,1662,447,"Gc00037","pae",,"Free living","Mesophile",,"TRUE",331,"Gammaproteobacteria",1045,"25-30",5671,"Nonsporulating","complete",7.88,"Pseudomonas aeruginosa PAO1",,,"Opportunistic infections","zzz",,331,"TRUE",,"TRUE","Mesophilic","TRUE","Pseudomonas","Pseudomonadales","Organic","Heterotroph",6.2644,"Singles",208964,"Bacteria",,"Multiple","Pseudomonadaceae",637000218,"TRUE","FALSE","Free living","Singles","FALSE","PAO1","Rod","Proteobacteria",29.31,"TRUE","FALSE","FALSE","Rod-shaped",,57945,"aeruginosa","Polar flagella, Pathogen"
4,"Gammaproteobacteria",66.3,,"FALSE","HPGC",639279310,"Human, Animal, Plant","CP000438",1193,"Yes",0,0,"TRUE","Pseudomonas aeruginosa UCBPP-PA14",,,17.38,"TRUE","Finished","Aerobic","Aerobe",57977,"Nocosomial infection, Opportunistic infection","Bacteria",19.9,1673,441,"Gc00432","pau",,"Free living","Mesophile",,"TRUE",386,"Gammaproteobacteria",1042,"25-30",5994,"Nonsporulating","complete",7.36,"Pseudomonas aeruginosa UCBPP-PA14",,,"Opportunistic infections","zzz",,386,"TRUE",,"TRUE","Mesophilic","TRUE","Pseudomonas","Pseudomonadales","Organic","Heterotroph",6.53765,"Singles",208963,"Bacteria",,"Multiple","Pseudomonadaceae",639279310,"TRUE","FALSE","Free living","Singles","FALSE","UCBPP-PA14","Rod","Proteobacteria",27.91,"TRUE","FALSE","FALSE","Rod-shaped",,57977,"aeruginosa","Pathogen"
2,"Betaproteobacteria",54.6,"No","FALSE","DOE Joint Genome Institute",644736389,"No","CP001674,CP001675,CP001676",303,"Yes",0,0,"FALSE","Methylovorus sp. SIP3-4",,,18.68,"TRUE","Finished","Aerobic","Aerobe",59367,,"Bacteria",10.18,894,235,"Gc01057","mei",,"Free living","Mesophile",,"TRUE",33241,"Betaproteobacteria",556,0,2976,"Nonsporulating","complete",7.9,"Methylovorus glucosetrophus SIP3-4",,,,"CSP_300136_795817",,33241,"TRUE",,"TRUE","Mesophilic","TRUE","Methylovorus","Methylophilales","C1","Methylotroph",3.0868,,582744,"Bacteria",,"Aquatic","Methylophilaceae",644736389,"FALSE","FALSE","Free living",,"FALSE","SIP3-4","Rod","Proteobacteria",30.04,"FALSE","FALSE","FALSE","Rod-shaped",,59367,"sp.",
1,"Actinobacteria",65.6,"No","FALSE","Institut Pasteur",639633040,"Bovine","AM408590",830,"No",0,0,"FALSE","Mycobacterium bovis BCG Pasteur 1173P2",,,18.85,"FALSE","Finished","Aerobic","Aerobe",58781,"Bovine tuberculosis","Bacteria",20.5,1107,304,"Gc00489","mbb",,"Free living","Mesophile",,"FALSE",18059,"Actinobacteria",763,0,4048,"Nonsporulating","complete",7.51,"Mycobacterium bovis BCG str. Pasteur 1173P2",,,"Bovine tuberculosis","zzz","Non-halophilic",18059,"TRUE",,"TRUE","Mesophilic","FALSE","Mycobacterium","Actinomycetales","Organic","Chemoorganotroph",4.37452,"Singles",410289,"Bacteria",,"Host-associated","Mycobacteriaceae",639633040,"FALSE","FALSE","Free living","Singles","FALSE","BCG str. Pasteur 1173P2","Rod","Actinobacteria",27.35,"FALSE","FALSE","FALSE","Rod-shaped",,58781,"bovis","Pathogen"
8,"Firmicutes",52.3,"Yes","FALSE","DOE Joint Genome Institute",646311930,"No","CP001794,CP001795",673,"Yes",0,0,"TRUE","Geobacillus sp. Y412MC61",,,18.77,"FALSE","Finished","Facultative","Facultative",41171,"None","Bacteria",18.1,1115,164,"Gc01126","gyc",,"Free living","Thermophile",,"TRUE",30537,"Bacilli",698,0,3718,"Sporulating","complete",4.41,"Geobacillus sp. Y412MC61",,,,"Obsidian Hot Spring Microbial Community Genomics",,30537,"TRUE",,"FALSE","Thermophilic","FALSE","Geobacillus","Bacillales","Organic","Chemoorganotroph",3.645,,544556,"Bacteria",,"Specialized","Bacillaceae",646311930,"TRUE","FALSE","Free living",,"FALSE","Y412MC61","Rod","Firmicutes",29.99,"TRUE","FALSE","FALSE","Rod-shaped",,41171,"sp.",
5,"Betaproteobacteria",66.3,,"FALSE","Georg-August-Univ Goettingen, Humboldt Univ, Berlin, Univ of Munster",640427136,,"AM260479,AM260480",2033,"Yes",0,0,"FALSE","Ralstonia eutropha H16",,"Hydrogen oxidizer",21.03,"TRUE","Finished","Facultative","Aerobe",62925,"None","Bacteria",30.26,2141,494,"Gc00414","reh",,"Free living","Mesophile",,"TRUE",13603,"Betaproteobacteria",1413,30,6718,,"complete",7.35,"Ralstonia eutropha H16",,,,"zzz","Non-halophilic",13603,"TRUE",,"TRUE","Mesophilic","TRUE","Cupriavidus","Burkholderiales","Both","Chemoautotroph, Heterotroph",7.40203,,381666,"Bacteria",,"Specialized","Burkholderiaceae",640427136,"TRUE","TRUE","Free living",,"FALSE","H16","Rod","Proteobacteria",31.87,"FALSE","FALSE","FALSE","Rod-shaped",,62925,"eutropha",
10,"Gammaproteobacteria",44.6,"No","FALSE","DOE Joint Genome Institute",641522648,,"CP000931",663,"Yes",0,0,"FALSE","Shewanella halifaxensis HAW-EB4",,"Denitrifying",18.22,"TRUE","Finished","Facultative","Facultative",59007,"None","Bacteria",14.86,1215,331,"Gc00720","shl",,"Free living","Psychrophile",,"TRUE",20241,"Gammaproteobacteria",813,10,4462,"Nonsporulating","complete",7.42,"Shewanella halifaxensis HAW-EB4",,,,"zzz",,20241,"TRUE",,"TRUE","Psychrophilic","TRUE","Shewanella","Alteromonadales","Organic","Heterotroph",5.22692,"Pairs, Singles",458817,"Bacteria",,,"Shewanellaceae",641522648,"FALSE","FALSE","Free living",,"FALSE","HAW-EB4","Rod","Proteobacteria",27.23,"FALSE","FALSE","TRUE","Rod-shaped",,59007,"halifaxensis",
2,"Euryarchaeota",28.6,,"TRUE","DOE Joint Genome Institute",646564549,,"CP002057",263,"Yes",,0,"TRUE","Methanococcus voltae A3",,"Methanogen",19.57,"FALSE","Finished","Anaerobic","Anaerobe",49529,"None","Archaea",14.88,549,89,"Gc01340","mvo",,"Free living","Mesophile",,"FALSE",20131,"Methanococci",346,0,1768,"Nonsporulating","complete",5.03,"Methanococcus voltae A3",,,,"5 mesophilic methanococci Proposal # 0179-051115",,20131,"FALSE",,"FALSE","Mesophilic","FALSE","Methanococcus","Methanococcales","Inorganic","Lithotroph",1.9,"Singles, Pairs",456320,"Archaea",,"Aquatic","Methanococcaceae",646564549,"FALSE","FALSE","Free living","Singles, Pairs","FALSE","A3","Coccus","Euryarchaeota",31.05,"FALSE","FALSE","FALSE","Coccus-shaped",,49529,"voltae",
2,"Gammaproteobacteria",67.5,,"FALSE","DOE Joint Genome Institute",637000005,"No","CP000453",291,,,0,"FALSE","Alkalilimnicola ehrlichei MLHE-1",,"Arsenite oxidizer",21.99,"FALSE","Finished","Facultative","Anaerobe",58467,"None","Bacteria",9.87,1000,292,"Gc00422","aeh",,"Free living","Mesophile",,"FALSE",15763,"Gammaproteobacteria",648,0,2947,,"complete",9.91,"Alkalilimnicola ehrlichii MLHE-1",,,,"zzz",,15763,"FALSE",,"FALSE",,"FALSE","Alkalilimnicola","Chromatiales","Inorganic","Chemolithotroph, Chemoautotroph",3.27594,,187272,"Bacteria",,"Aquatic","Ectothiorhodospiraceae",637000005,"FALSE","TRUE","Free living",,"FALSE","MLHE-1",,"Proteobacteria",33.93,"FALSE","FALSE","FALSE",,,58467,"ehrlichei","Arsenic metabolizer, Non-Pathogen"
